Name,Longitude,Latitude
Glendale State Fish and Wildlife Area,-87.041,38.549
Greene - Sullivan State Forest,-87.244,38.994
Hardin Ridge,-86.431,39.013
Hardy Lake State Rec Area,-85.702,38.777
Harmone State Park,-87.944,38.09
Hawthorne County Park,-87.323,39.49
Heflen Co Park,-85.973,39.3
Hidden Diamonds City Park,-85.42,41.387
Hovey Lake State Fish and Wildlife Area,-87.959,37.814
Indiana Dunes State Park,-87.063,41.657
Irwin City Park,-85.969,39.361
Jackson - Washington State Forest,-86.021,38.86
Johnny Appleseed Park,-85.119,41.112
Johnson County Park,-86.043,39.38
Kil-So-Quah - J. Edward Roush Lake,-85.436,40.843
Kimmell City Park,-87.517,38.698
Kosciusko County Fairgrounds,-85.837,41.235
Lake Clare Park Camp,-85.471,40.893
Lake Waveland Park,-87.079,39.891
Lieber State Rec Area,-86.875,39.487
Lincoln State Park,-86.996,38.104
Lincoln Trail,-87.539,38.683
Lost Bridge State Rec Area - Salamonie Lake,-85.629,40.768
Lynnville Park,-87.329,38.193
Madison City Park,-85.365,38.732
Martin State Forest,-86.722,38.697
Mason Ridge - Morgan Monroe State Forest,-86.372,39.375
McCormicks Creek State Park,-86.726,39.283
Mississinewa Lake - Miami Recreation Area,-85.94,40.703
Montgomery Rec Park,-87.041,38.669
Morgan - Monroe State Forest,-86.422,39.335
Mounds State Rec Area - Brookville Lake,-84.973,39.488
Mounds State Park,-85.616,40.106
Mt. Etna State Rec Area,-85.582,40.745
Muscatatuck,-85.616,38.99
Newton Stewart State Rec Area - Patoka Lake,-86.658,38.4
OBannon Woods State Park,-86.29,38.196
Ouabache State Park,-85.123,40.725
Ouabache Trails County Park,-87.508,38.724
Owen Putnam State Forest,-86.844,39.316
Paul Ogle Riverfront Park,-85.064,38.745
Paynetown State Rec Area - Monroe Lake,-86.439,39.083
Pigeon River State Fish and Wildlife Area,-85.271,41.681
Pike Lake County Campground,-85.842,41.246
Pike State Forest,-87.157,38.36
Pokagon State Park,-85.022,41.708
Potato Creek State Park,-86.35,41.537
Prairie Creek County Park,-87.469,39.285
Prairie Creek Park,-85.28,40.139
Prides Creek Co Park,-87.255,38.486
Prophetstown State Park,-86.832,40.503
Quakertown State Rec Area - Brookville Lake,-85.002,39.581
Raccoon - Cecil M. Harden Lake,-87.075,39.734
Rattlesnake - Owen Putnam State Forest,-86.85,39.399
Res 26 - Greene - Sullivan State Forest,-87.241,39.017
Riddle Point Park on Lake Lemon,-86.412,39.263
Rockville Lake County Park,-87.218,39.782
Ross Camp,-87.076,40.405
Saddle Lake Rec Area,-86.661,38.062
Salamonie State Lake - Lost Bridge West SRA,-85.629,40.768
Scales Lake Park,-87.255,38.059
Shades State Park,-87.076,39.931
Shakamak State Park,-87.232,39.165
South Harrison Co Park,-86.019,38.07
Spring Mill State Park,-86.412,38.733
Springs Valley Rec Area,-86.564,38.485
Starve Hollow State Rec Area,-86.077,38.817
Steuben County Park,-85.034,41.668
Sullivan County Park,-87.394,39.104
Summit Lake State Park,-85.303,40.026
Sunset City Park,-87.142,39.054
Sycamore Springs Park,-86.477,38.316
Tippecanoe River State Park,-86.578,41.107
Tipsaw,-86.643,38.134
Turkey Run State Park,-87.202,39.882
Vanderburgh 4H Campground,-87.56,38.092
Versailles State Park,-85.229,39.078
Wabash and Erie Canal Park,-86.679,40.593
Wabash City RV Park,-85.824,40.791
West Boggs Park,-86.928,38.736
Westwood Park,-85.438,39.904
White River Campground,-85.969,40.124
Whitewater Memorial State Park,-84.942,39.612
Willow Slough State Fish and Wildlife Area,-87.517,40.971
Yellowwood State Forest,-86.339,39.186
110 Mile Park - Pomona Reservoir,-95.582,38.673
Airport Park,-97.657,39.546
Anthony City Lake,-98.049,37.175
Argonia River Park,-97.764,37.247
Arkalon Park,-100.761,37.148
Arrow Rock - Melvern Reservoir,-95.751,38.493
Atchison County Lake,-95.451,39.638
Atchison State Fishing Lake,-95.174,39.632
Atwood Lions Club Park,-101.042,39.818
Atwood Lions Park,-101.042,39.815
Banner Creek,-95.779,39.457
Baxter Springs Riverside Park,-94.72,37.023
Berner Memorial Campground,-97.288,39.567
Beymer Water Recreation Park,-101.257,37.898
Big Brutus Museum,-94.939,37.274
Bloomington East - Clinton Lake,-95.376,38.912
Blue Rapids/Riverside City Park,-96.666,39.683
Boldt Bluff - Kanopolis Lake,-98.005,38.633
Buckner Valley Park,-100,38.069
Camp Hunter Park,-95.446,37.806
Camp Pawnee,-99.168,38.177
Canning Creek - Council Grove Lake,-96.536,38.693
Carbolyn Park - Pomona Lake,-95.678,38.675
Card Creek - Elk City Lake,-95.849,37.257
Cave Park,-97.163,37.275
Cedar Bluff State Park - North Shore,-99.732,38.808
Cedar Bluff State Park - South Shore,-99.764,38.772
Cedar Park - Pomona Reservoir,-95.609,38.693
Centralia Lake,-96.152,39.703
Chautauqua Park,-98.114,39.455
Cheney State Park - East Shore,-97.79,37.753
Cheney State Park - West Shore,-97.832,37.724
Cherryvale - Big Hill Lake,-95.471,37.284
Cimarron,-101.894,37.119
Clay County Park,-97.014,39.208
Clinton State Park,-95.354,38.942
Coeur DAlene - Melvern Lake,-95.719,38.501
Cottonwood Point - Marion Lake,-97.086,38.391
Courtland City Park,-97.893,39.781
Crawford State Fishing Lake,-94.664,37.476
Crawford State Park,-94.813,37.644
Curtis Creek - Milford Lake,-96.936,39.085
Dam Site Area - John Redmond Reservoir,-95.756,38.248
Damsite - Fall River Lake,-96.069,37.646
Danny Elliott Park,-95.104,37.177
Dodge City Roadside Park,-99.947,37.775
Drake City Park,-95.736,38.192
East River Park,-95.078,37.036
Eisenhower State Park,-95.747,38.536
El Dorado State Park,-96.786,37.833
Elk City State Park,-95.771,37.256
Ellinwood City Park,-98.589,38.361
Ellis Lakeside City Campground,-99.558,38.94
Elmore Park,-95.084,37.047
Erie City Park,-95.241,37.567
Fall River State Park,-96.097,37.652
Farnum Creek - Milford Lake,-96.901,39.152
Fort Scott Lake,-94.754,37.788
Four Oaks RV Park,-94.715,37.425
Frazier Park,-101.337,37.564
French Creek Cove - Marion Lake,-97.149,38.387
Geary State Fishing Lake,-96.854,38.894
Glen Elder State Park,-98.325,39.503
Grass Park - La Crosse,-99.311,38.525
Greenwood Park,-96.622,39.429
Gunn Park,-94.723,37.829
Harvey County East Park,-97.204,38.055
Harvey County West Park,-97.583,38.078
Herrington City Lakes,-97.005,38.656
Hickory Creek East - John Redmond Reservoir,-95.786,38.275
Hickory Creek West - John Redmond Reservoir,-95.796,38.271
Hillsboro Cove - Marion Lake,-97.108,38.363
Hillsdale State Park,-94.888,38.665
Hoisington Park,-98.783,38.514
Holiday Park - Le Roy,-95.638,38.093
Holliday Hill - Cross Timbers State Park,-95.943,37.754
Horsethief - Kanopolis State Park,-97.991,38.667
Horton Mission Lake,-95.515,39.671
Huntress City Park,-97.137,39.379
Idle Hour Lake,-95.288,37.143
Jetmore City Lake,-99.958,38.052
Jewell State Fishing Lake,-98.282,39.698
John Brown Memorial Park,-94.959,38.498
Kamp Siesta,-95.104,37.173
Kansas View - Council Cove Lake,-96.493,38.687
Keith Sebelius Lake RA,-100.002,39.786
Kelley City Park,-95.736,38.189
Kit Carson Cove - Council Grove Lake,-96.496,38.696
Lake Afton Park,-97.631,37.614
Lake Coldwater,-99.344,37.246
Lake Garnett City Park,-95.24,38.292
Lake Miola City Park,-94.846,38.596
Lake Parsons,-95.35,37.407
Lake Shawnee County Campground,-95.624,39.004
Langley Point - Kanopolis State Park,-97.975,38.604
Linn County Park,-94.667,38.369
Logan Lake City Park,-99.579,39.628
Lone Star Lake Park,-95.374,38.838
Longview - Perry Lake,-95.442,39.19
Louie P. Gartner RA,-95.288,37.143
Louisburg Middle Creek State Fishing Lake,-94.673,38.511
Lovewell State Park,-98.051,39.905
Lucas - Wilson Reservoir,-98.503,38.969
Luray North City Park,-98.692,39.119
Lyons City Campground,-98.21,38.34
MAAG Memorial Park,-98.155,39.67
Madison City Lake,-96.149,38.101
Mankato City Park,-98.215,39.787
Manns Cove - Cross Timbers State Park,-95.91,37.772
Marion County Park,-96.993,38.317
Marion Cove - Marion Lake,-97.075,38.381
Marvel Park,-95.247,37.338
Marysville City Park,-96.647,39.839
McConnell AFB Military,-97.249,37.617
McPherson State Fishing Lake,-97.472,38.476
Meade City Park,-100.328,37.284
Meade State Park,-100.438,37.164
Medicine Lodge City Park,-98.575,37.278
Michigan Valley - Pomona Reservoir,-95.552,38.66
Milford State Park,-96.9,39.101
Minneapolis City Park,-97.711,39.119
Minooka - Wilson Reservoir,-98.59,38.936
Moline City Park,-96.298,37.364
Mound Valley - Big Hill Lake,-95.456,37.273
Napawalla Park,-97.173,37.27
Neosho - Council Cove Lake,-96.517,38.681
Newman Park,-97.039,37.041
Norman No.1 Museum RV Park,-95.675,37.417
Old Mill - Lindburg,-97.673,38.565
Old Town - Perry Lake,-95.443,39.225
Oregon Trail RV Park,-96.408,39.397
Osawatomie City Lake,-94.994,38.528
Ottawa State Fishing Lake,-97.558,39.105
Outlet - Perry Lake,-95.42,39.11
Outlet Channel - Elk City Lake,-95.783,37.28
Outlet Park - Melvern,-95.707,38.515
Outlet Park - Pomona Reservoir,-95.561,38.643
Perry State Park,-95.485,39.144
Phillipsburg City Park,-99.335,39.755
Pittsburg City,-94.715,37.425
Pomona State Park,-95.581,38.654
Pony Creek Lake,-95.781,39.947
Prairie Dog State Park,-99.951,39.807
Prairie Wind RV Park,-100.452,37.596
Pratt County Veterans Memorial Park,-98.684,37.63
Randall City Park,-98.044,39.64
Redmond Cove North - John Redmond Reservoir,-95.763,38.256
Redmond Cove South - John Redmond Reservoir,-95.759,38.254
Richey Cove North - Council Grove Lake,-96.503,38.709
Richey Cove South - Council Grove Lake,-96.502,38.702
Rivercrest - Walter Johnson City Park,-95.589,37.036
Riverfront City Park,-94.911,39.332
Riverside - Kanopolis Reservoir,-97.962,38.607
Riverside East - John Redmond Reservoir,-95.754,38.25
Riverside West - John Redmond Reservoir,-95.756,38.239
Rock Creek - Perry Lake,-95.454,39.122
Rock Creek Lake - Fort Scott,-94.752,37.815
Rock Ridge Cove North - Fall River Lake,-96.105,37.662
Rockhaven - Clinton Lake,-95.376,38.891
Rocky Pond City Park,-97.622,39.829
Rollin RED Vandever Memorial Park,-95.798,37.521
Rolling Hills - Milford Lake,-96.939,39.06
Sabetha Lake,-95.902,39.903
Santa Fe City RV Park,-95.453,37.646
Santa Fe Lake - Augusta,-97.053,37.703
Santa Fe Trail - Council Grove Lake,-96.525,38.685
Sappa Park,-100.495,39.839
School Creek - Milford Lake,-96.937,39.143
Scott State Park,-100.918,38.668
Sedan City Park,-96.184,37.128
Shawnee State Fishing Lake,-95.812,39.217
Sheridan State Fishing Lake,-100.236,39.36
Slough Creek - Perry Lake,-95.432,39.145
Smith Center Roadside Area,-98.794,39.785
South Lake Veterans Memorial Park - Garnett,-95.248,38.268
South Owl Lake,-95.746,37.867
St Marys Riverside Park,-96.073,39.19
St. Francis City Campground,-101.8,39.767
Sterling Lake Park,-98.202,38.205
Stockdale - Tuttle Creek Reservoir,-96.653,39.308
Stockton City Park,-99.28,39.435
Sun Dance - Melvern Lake,-95.866,38.484
Swope Park,-96.534,38.369
Sylvan - Wilson Reservoir,-98.488,38.969
Syracuse Sand Dunes,-101.759,37.961
The Woods - Walter Johnson City Park,-95.595,37.036
Thomas City Park,-97.613,38.866
Timber Creek - Milford Lake,-96.972,39.214
Timber Hill - Big Hill Lake,-95.446,37.296
Toronto Point - Cross Timbers State Park,-95.942,37.775
Turkey Point - Melvern Lake,-95.789,38.505
Tuttle Creek Cove - Tuttle Creek Lake,-96.633,39.279
Tuttle Creek State Park,-96.589,39.256
Twin Bridges State Rec Area,-94.756,36.802
Venango - Kanapolis Reservoir,-97.988,38.633
Walnut River City Park,-97.028,37.053
Walnut River RV Park,-96.822,37.842
Warnock Lake Park,-95.151,39.535
Washington City Park,-97.054,39.809
Waterville City,-96.744,39.693
Webster State Park,-99.449,39.41
Wellington Lake East Rec Area,-97.52,37.216
Wellington Lake West Rec Area,-97.528,37.217
West Wingwall - John Redmond Reservoir,-95.799,38.219
White Hall Bay - Fall River Lake,-96.077,37.67
Wilson State Fishing Lake,-95.675,37.697
Wilson State Park,-98.495,38.909
Winfield City Lake,-96.896,37.346
Winfield Fairgrounds RV,-97.01,37.238
Wolf Creek - Pomona Reservoir,-95.568,38.676
Wolf Pond Park,-98.588,38.354
Woodridge - Clinton Lake,-95.436,38.926
Yankee Run - Kanopolis Lake,-98.014,38.644
Yates Center Reservoir,-95.799,37.835
Addison Oaks County Park,-83.166,42.812
Agate Beach,-88.925,47.04
Alcona Park 1,-83.803,44.574
Algonac State Park,-82.515,42.658
Aloha State Park,-84.465,45.524
Ambrose Lake - State Forest,-84.257,44.407
Anderson Lake West - Gwinn State Forest,-87.493,46.226
Andrus Lake - State Forest,-85.038,46.704
Angel Cove,-85.04,42.008
Appleton Lake - Brighton Rec Area,-83.836,42.507
Arbutus No. 4 - State Forest,-85.522,44.673
Arthur Latham Park,-83.548,43.281
Au Gres City Park,-83.688,44.05
Aune - Osborn RV Park,-84.307,46.488
Aune Osborn RV Park,-84.307,46.488
Autrain Lake,-86.838,46.394
Avery Lake - State Forest,-84.187,44.932
Baraga State Park,-88.501,46.761
Barnes County Park,-85.36,45.11
Barry Expo Center,-85.284,42.633
Bass Lake 1- State Forest,-87.586,46.263
Bates Township Park - Sunset Lake,-88.59,46.129
Baxter Bridge - State Forest,-85.528,44.492
Bay City State Park,-83.908,43.667
Bay Furnace,-86.708,46.442
Bay View,-84.78,46.45
Bear Track,-86.031,44.148
Beaver Island - State Forest,-85.495,45.657
Beaver Lake County Park,-83.793,44.93
Benton Lake,-85.89,43.669
Bergland Town Park,-89.574,46.591
Bertha Brock County Park,-85.121,42.975
Bewabic State Park,-88.428,46.092
Big Bear Lake - State Forest,-84.38,44.945
Big Bear Point - State Forest,-84.388,44.942
Big Bend Park,-85.582,43.524
Big Erics Bridge - State Forest,-88.085,46.865
Big Knob - State Forest,-85.594,46.039
Big Lake State Forest,-88.573,46.612
Big Mud Lake - State Forest,-85.078,43.907
Big Oaks - State Forest,-84.192,44.927
Bill Wagner Memorial Park,-85.495,45.656
Bishop Lake - Brighton Rec Area,-83.846,42.502
Black Creek - State Forest,-84.397,43.71
Black Lake Co Park,-86.12,43.748
Black Lake Trail Camp - Mackinaw State Forest,-84.266,45.491
Black River - State Forest,-85.364,46.117
Black River Harbor,-90.052,46.664
Blanchard Millpond Park,-85.071,43.525
Blind Sucker 1 - State Forest,-85.762,46.669
Blind Sucker 2 - State Forest,-85.755,46.668
Blodgett Landing,-85.437,43.849
Blue Lake County Park,-86.193,43.452
Bob Lake,-88.914,46.662
Bobcat Lake,-89.673,46.359
Bodi Lake - State Forest,-85.337,46.706
Bond Falls Flowage,-89.133,46.408
Boney Falls,-87.272,45.991
Bowman Bridge,-85.94,43.888
Branch County Fairgrounds RV,-84.99,41.932
Bray Creek - State Forest,-85.825,43.914
Brevort Lake,-84.972,46.008
Brimley State Park,-84.556,46.413
Brookside City Park,-85.685,42.455
Brower County Park,-85.548,43.561
Brush Lake,-85.69,43.639
Burned Dam,-89.053,46.314
Burt Lake State Park,-84.619,45.401
Burtons Landing - State Forest,-84.647,44.663
Buttersville Park,-86.451,43.935
Cade Lake County Park,-85.367,41.797
Calhoun City Campground,-84.506,43.873
Camp Dearborn,-83.63,42.58
Camp Grayling Military - MI ARNG,-84.776,44.634
Camp Petosega,-84.775,45.44
Camp Seven Lake,-86.549,46.059
Canoe Harbor - State Forest,-84.464,44.605
Carney Lake - Crystal Falls State Forest,-87.941,45.892
Carp River,-84.721,46.032
Carrieville - State Forest,-85.725,44.036
Cartier Park Campground,-86.459,43.975
Caseville County Park,-83.272,43.947
CCC Bridge - State Forest,-84.992,44.613
Cecil Lakeview City Park,-84.831,45.746
Cedar River North - State Forest,-87.398,45.502
Cheboygan State Park,-84.418,45.658
Claybanks Township Park,-86.495,43.554
Clear Lake State Park,-84.18,45.133
Cold Brook County Park,-85.346,42.255
Coldwater Lake Family Park,-84.949,43.664
Colwell Lake Rec Area,-86.436,46.221
Condon Lake,-85.901,43.758
Cookson Lake,-86.561,46.195
Corner Lake Rec Area,-86.609,46.153
Courtney Lake,-88.94,46.752
Covert Park,-86.326,42.3
Craven County Park,-85.188,44.977
Crittenden County Park,-85.19,43.867
Crooked Lake County Park,-85.284,44.328
Croton Township Park,-85.665,43.435
Culhane Lake - State Forest,-85.36,46.695
Curry Park,-90.183,46.464
Cusino Lake - State Forest,-86.261,46.459
D. H. Day - Sleeping Bear Dunes National Lakeshore,-86.02,44.899
Dawson Lake Park,-88.183,46.078
Deep Lake - Yankee Springs State Rec Area,-85.453,42.617
Deer Lake - State Forest,-88.324,46.325
DeTour - Lake Superior State Forest,-84.001,45.958
Diamond Lake Co Park,-85.813,43.613
Dorner Lake,-85.934,44.203
Driftwood Valley,-85.997,44.132
Drummond Island Township Park,-83.788,45.998
Dyer Lake - State Forest,-85.007,44.218
East Branch Fox River - State Forest,-85.944,46.466
East Jordan Tourist Park,-85.14,45.156
East Tawas City Park,-83.492,44.278
Eastlake Village Campground,-86.298,44.252
Eaton County Fairgrounds,-84.835,42.544
Ed H. Henning Park,-85.787,43.421
Eddy Park - Sunday Lake,-89.94,46.484
Eden Springs Park Campground,-86.434,42.107
Elk Hill Trail Camp - State Forest,-84.428,45.185
Ely Lake - Allegan State Game Area,-86.035,42.534
Emerick Park,-83.902,45.061
Emily Lake State Forest,-88.856,46.857
Empire Township Campground,-86.003,44.788
Epoufette Township Park,-85.171,46.058
Ess Lake - Mackinaw State Forest,-83.982,45.11
Evergreen County Park,-83.095,43.552
Farquar - Metsa Tourist Park,-87.438,46.283
Farquar Metsa Tourist Park - Gwinn,-87.438,46.283
Fayette State Park,-86.668,45.712
Finn Road Campground,-83.78,43.629
Fishermans Island State Park,-85.314,45.305
Flowing Well Recreation Area,-86.707,45.937
Foley Creek,-84.75,45.933
Forest Lake - State Forest,-86.869,46.307
Forks - State Forest,-85.402,44.673
Fort Custer State Rec Area,-85.338,42.335
Fort Wilkins State Park,-87.87,47.467
Fox Co Park,-87.309,45.472
Fox River - State Forest,-86.029,46.4
Fremont Lake City Park,-85.965,43.459
Gabions,-83.847,44.621
Garey Lake Trail Camp - State Forest,-85.939,44.778
Garnet Lake - State Forest,-85.295,46.154
Genes Pond - State Forest,-87.866,46.073
Gladstone Bay,-87.007,45.847
Gladwin City Park,-84.49,43.977
Gleasons Landing,-85.92,43.871
Glidden Lake - Copper Country State Forest,-88.238,46.072
Golden Lake,-88.883,46.172
Goose Creek Trail Camp - State Forest,-84.84,44.761
Goose Lake - State Forest,-85.243,44.357
Gooseneck Lake,-86.545,46.072
Government Landing,-85.88,44.26
Grand Haven State Park,-86.245,43.056
Grass Lake - State Forest,-85.848,44.592
Gratiot River County Park,-88.451,47.341
Graves Crossing - State Forest,-85.065,45.035
Green Lake - Waterloo State Rec Area,-84.072,42.364
Groveland Oaks County Park,-83.545,42.822
Guernsey Lake - State Forest,-85.324,44.716
